sentence_type,country,msg_type,repeat,mmsi,status,turn,speed,accuracy,lon,lat,course,heading,second,maneuver,raim,radio,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,epfd,month,day,hour,minute,draught,destination,dte
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931293,15.281317,173.3,180,47,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.8,False,72.022422,15.954417,147.5,148,7,0,False,49798,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.633797,16.331017,313.3,316,8,0,False,165611,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,-1.0,12.7,True,72.485983,14.191933,139.0,139,48,0,False,100081,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563361000,0,0.0,17.8,False,72.022422,15.954417,147.5,148,7,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.2,False,72.09033,15.48689,333.8,331,45,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.0,False,72.434048,15.0584,150.9,148,11,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477174300,0,0.0,12.0,False,66.05548,17.079015,140.6,137,48,0,False,67321,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,0.0,15.4,False,70.91252,18.406675,115.6,116,46,0,False,49741,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.8,False,73.756667,13.945667,137.0,136,45,0,False,100097,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.4,False,73.578173,14.01937,342.7,340,47,0,False,49319,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.4,False,72.05582,16.088618,153.8,151,48,0,False,49411,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931298,15.28129,173.5,180,48,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,212546000,0,0.0,11.0,True,70.342648,17.450105,126.0,125,46,0,False,2286,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.476655,14.225088,141.3,140,46,0,False,34594,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,-1.0,10.3,False,67.923123,14.698475,320.2,323,43,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.683617,14.428382,344.5,344,46,0,False,67376,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,4.0,10.7,False,70.320825,15.016315,135.1,135,49,0,False,2204,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931302,15.281262,173.0,180,49,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636019156,0,-1.0,10.3,False,67.923123,14.698475,320.2,323,43,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,1,235335000,0,0.0,16.3,True,71.773603,16.536363,152.9,150,42,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-0.0,13.4,True,72.975802,15.307093,340.4,341,48,0,False,2214,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563120300,0,0.0,11.6,True,73.233722,15.874905,331.4,330,50,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.4,True,72.933933,14.1839,129.0,132,49,0,False,2252,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419001541,0,-0.0,13.4,True,72.975802,15.307093,340.4,341,48,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,-0.0,12.0,True,73.200103,14.927272,337.0,335,28,0,False,24632,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931298,15.281232,176.0,180,50,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001453,0,0.0,11.1,False,72.73947,16.452068,333.0,336,49,0,False,100190,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003860,9,-128.0,0.0,True,70.674938,18.362508,360.0,511,50,0,True,49335,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018320,0,4.0,0.7,True,72.602403,18.067092,233.0,292,49,0,False,165734,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419900757,3,-128.0,0.0,False,71.455178,19.019168,177.1,511,51,0,False,2237,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021733,0,0.0,12.3,False,69.906373,14.587752,131.7,132,51,0,False,67437,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.4,False,69.609178,15.058765,140.7,141,48,0,False,100206,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,13.0,True,73.05935,14.596617,338.0,340,50,0,False,82517,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.072667,14.012903,350.2,350,41,0,False,49667,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,210540000,0,0.0,12.7,True,69.438155,18.990598,298.7,297,49,0,False,100216,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.2,True,69.776078,14.635515,130.7,128,49,0,False,34684,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931298,15.281202,174.7,180,51,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Greece,1,0,241959000,0,-0.0,13.1,False,67.551603,19.05032,316.1,319,50,0,False,2238,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021737,0,0.0,11.0,True,70.197,14.238733,309.0,310,50,0,False,67461,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.6,True,70.149677,13.802088,66.5,67,49,0,False,34704,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566510000,0,-1.0,13.8,True,72.861227,16.101922,345.0,345,51,0,False,34710,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440163000,8,0.0,12.7,True,71.167735,15.83844,136.4,139,49,0,False,82140,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,0,630001194,0,0.0,16.0,True,72.975035,15.736488,168.9,168,52,0,False,133336,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931298,15.281172,176.0,180,52,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.929645,14.386588,154.9,153,53,0,False,49480,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,1,440163000,8,0.0,12.7,True,71.167735,15.83844,136.4,139,49,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,0.0,11.9,False,71.820937,15.626182,336.4,337,51,0,False,49708,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,-0.0,12.2,True,72.477262,13.957128,318.9,321,49,0,False,49475,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.022693,15.954,147.6,148,13,0,False,49795,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931293,15.28114,174.2,180,53,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023027,0,-0.0,17.7,False,73.219352,11.681228,314.3,314,51,0,False,180321,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015170,0,-3.0,10.2,False,70.925475,17.121838,85.2,86,54,0,False,180491,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563361000,0,0.0,17.7,False,72.022693,15.954,147.6,148,13,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419000780,8,-127.0,8.3,True,72.599888,16.223402,311.0,311,52,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.1,True,72.1197,15.2113,326.0,328,52,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563286100,0,0.0,0.6,False,68.584927,21.497685,203.7,259,54,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,0.0,11.7,True,69.543407,14.917198,135.3,135,52,0,False,24632,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931288,15.281113,173.4,180,54,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,249690000,0,-0.0,13.1,True,69.844933,13.863975,154.2,153,50,0,False,49524,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,2.0,15.4,False,70.912927,18.40649,115.4,116,52,0,False,67582,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931283,15.28109,175.7,180,55,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015484,0,0.0,12.6,False,71.07189,15.117242,122.6,124,52,0,False,49374,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.773852,16.535892,153.0,150,49,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477083600,0,-1.0,12.0,False,69.819073,15.239388,324.7,323,56,0,False,67616,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.4,True,72.9343,14.183583,130.0,132,55,0,False,67628,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.4,False,69.60939,15.05851,140.8,141,53,0,False,115032,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931283,15.28109,176.9,180,55,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Aruba,1,0,307081000,0,0.0,11.4,True,69.591815,19.900678,158.3,158,14,0,False,133306,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.0,False,72.434275,15.057998,151.2,148,20,0,False,67644,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431126000,0,0.0,11.9,False,69.9731,18.62412,157.0,156,57,0,False,49466,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.7,False,73.065805,15.163103,347.4,348,54,0,False,49591,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931285,15.281062,173.5,180,56,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.2,False,72.09009,15.48736,333.7,331,55,0,False,34913,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.3,False,72.05606,16.088145,153.8,151,57,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.63331,16.331462,313.4,316,18,0,False,231530,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.7,True,72.486367,14.1915,139.0,139,58,0,False,34928,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.476983,14.224682,141.4,140,55,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431528000,0,0.0,12.4,False,71.52232,18.895818,282.8,286,58,0,False,82342,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.8,False,73.757,13.945333,137.0,137,56,0,False,67711,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.5,True,72.931283,15.281037,176.1,180,57,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023452,0,-0.0,12.0,False,68.268215,13.489608,321.2,320,56,0,False,2229,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,258105000,0,0.0,12.6,True,69.616283,15.169883,134.0,134,56,0,False,34948,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,1,477867700,0,0.0,12.3,True,70.613917,17.2502,334.7,338,57,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,1,477867700,0,0.0,12.3,True,70.613917,17.2502,334.7,338,57,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477174300,0,0.0,12.0,False,66.055888,17.078537,140.2,137,59,0,False,49407,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.578,14.019878,342.3,340,57,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,1.0,10.3,False,67.922807,14.698843,319.6,323,53,0,False,82258,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.6,True,70.807633,15.898017,319.0,320,58,0,False,34977,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931283,15.28101,171.9,180,58,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,4.0,10.7,False,70.321197,15.015965,135.1,135,59,0,False,2219,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.022963,15.953583,147.7,148,19,0,False,34985,,,,,,,,,,,,,,,,,
AIVDM,Comoros,1,0,620999949,0,0.0,12.0,False,67.435877,20.860915,118.5,119,57,0,False,49177,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-1.0,13.4,True,72.975587,15.307687,340.6,341,58,0,False,24632,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563120300,0,0.0,11.6,True,73.233452,15.87538,331.7,330,0,0,False,2230,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931282,15.280982,174.6,180,59,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,12.9,True,73.059117,14.597183,338.0,340,0,0,False,65537,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419001541,0,-1.0,13.4,True,72.975587,15.307687,340.6,341,58,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,1.0,12.0,True,73.199868,14.927785,335.9,335,38,0,False,65547,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021737,0,0.0,11.0,True,70.196633,14.239033,310.0,310,59,0,False,65549,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419900757,3,-128.0,0.0,False,71.455203,19.019157,177.1,511,1,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.774033,16.535553,153.0,150,55,0,False,49223,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931278,15.280953,175.6,180,0,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,1,235335000,0,0.0,16.3,True,71.774033,16.535553,153.0,150,55,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.072578,14.013407,350.4,350,51,0,False,49664,,,,,,,,,,,,,,,,,
AIVDM,Liberia,5,0,636023027,,,,,,,,,,,,,2,9967299,5LLP2,MUMBAI BRIDGE,70,107,165,15,28,1,10,17,2,30,14.5,AEJEA,False
AIVDM,Barbados,3,0,314876000,0,0.0,11.6,True,70.150133,13.802285,66.4,67,58,0,False,122339,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.4,True,72.9346,14.183333,130.0,132,1,0,False,65600,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.929843,14.38617,154.9,153,2,0,False,65605,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.93128,15.280925,175.7,180,1,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566510000,0,-2.0,13.8,True,72.86105,16.102538,344.5,345,1,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636018102,0,0.0,12.3,False,72.929843,14.38617,154.9,153,2,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636018102,0,0.0,12.3,False,72.929843,14.38617,154.9,153,2,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,-2.0,13.8,True,72.86105,16.102538,344.5,345,1,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,-2.0,13.8,True,72.86105,16.102538,344.5,345,1,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.4,False,73.174397,13.947017,62.7,63,3,0,False,24636,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931282,15.280895,174.6,179,2,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015170,0,-0.0,10.2,False,70.925975,17.121875,85.3,86,3,0,False,163952,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-1.0,11.9,False,71.820675,15.62675,336.7,337,2,0,False,49709,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419000780,8,0.0,8.3,True,72.599607,16.223623,309.9,312,60,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.2,True,69.776822,14.6349,131.1,128,2,0,False,49652,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636015170,0,-0.0,10.2,False,70.925975,17.121875,85.3,86,3,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,-1.0,11.9,False,71.820675,15.62675,336.7,337,2,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,0.0,12.3,True,72.476847,13.957608,319.2,321,0,0,False,82242,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.9,True,72.931283,15.280862,173.8,179,3,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563286100,0,0.0,0.5,False,68.584908,21.497658,204.4,259,4,0,False,32921,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.1,True,72.119383,15.211767,326.0,328,3,0,False,32931,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,0.0,11.7,True,69.54381,14.916805,135.4,135,2,0,False,82358,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931278,15.28083,176.2,179,4,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,1,630001194,0,0.0,16.2,True,72.975215,15.735602,168.8,168,4,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023027,0,0.0,17.7,False,73.218633,11.681928,314.7,314,3,0,False,196809,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931275,15.280798,175.6,179,5,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Palau,1,0,511101414,0,-4.0,12.0,False,73.310547,15.434433,328.0,328,5,0,False,180440,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.023282,15.953097,147.7,148,26,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015484,0,0.0,12.6,False,71.07243,15.116878,123.4,124,3,0,False,65765,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,353058000,0,0.0,9.7,False,71.531183,15.023817,314.9,315,5,0,False,65767,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.2,False,72.089875,15.487785,333.9,331,4,0,False,49614,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.7,False,73.065693,15.163638,348.2,348,4,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,1,477920300,0,0.0,9.1,True,72.8934,16.83105,352.0,353,60,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931273,15.280772,173.7,179,6,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,0.0,10.3,False,67.922497,14.69921,320.1,323,3,0,False,49489,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.774287,16.535082,152.9,150,2,0,False,49223,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.4,True,72.934917,14.183067,130.0,133,7,0,False,98576,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.4,False,72.056333,16.08763,153.3,151,7,0,False,49411,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.7,True,72.4868,14.191,139.0,139,8,0,False,2274,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020930,0,0.0,10.9,False,74.835345,11.947403,342.0,342,6,0,False,33059,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,258105000,0,0.0,12.5,True,69.61675,15.169433,133.0,134,6,0,False,49291,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.0,False,72.434563,15.057508,150.9,148,31,0,False,65832,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931272,15.28074,173.8,179,7,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,212546000,0,0.0,11.0,True,70.34345,17.449508,126.2,125,6,0,False,114836,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.8,False,73.757333,13.945,137.0,137,5,0,False,33080,,,,,,,,,,,,,,,,,
AIVDM,Liberia,3,0,636020364,0,0.0,12.3,True,72.477417,14.224145,141.3,140,6,0,False,79949,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003862,0,0.0,11.7,True,70.462922,14.06495,314.1,315,8,0,False,2272,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563120300,0,0.0,11.6,True,73.23321,15.875807,331.1,330,9,0,False,49456,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931272,15.280712,173.7,179,8,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.5,True,70.80725,15.89845,319.0,320,8,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.632825,16.331905,313.8,316,30,0,False,196946,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,-2.0,10.7,False,70.321565,15.015617,134.7,135,9,0,False,49366,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.4,False,73.5778,14.020428,342.1,340,8,0,False,2210,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-3.0,13.4,True,72.97536,15.30828,340.3,341,8,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.2,True,69.777258,14.634535,130.9,128,8,0,False,33116,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419900757,3,-128.0,0.0,False,71.455242,19.019108,177.1,511,10,0,False,114951,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931268,15.280683,175.7,179,9,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636022636,0,-0.0,8.5,False,72.5467,18.29286,349.8,350,9,0,False,2283,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001453,0,0.0,11.1,False,72.738985,16.452995,333.3,336,9,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021737,0,0.0,11.0,True,70.196217,14.239367,309.0,310,9,0,False,49305,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,2.0,12.1,True,73.199635,14.928302,336.5,335,48,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.8,True,74.072493,14.013908,350.6,350,1,0,False,82430,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440163000,8,0.0,12.7,True,71.168538,15.837633,136.0,139,9,0,False,49375,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,13.0,True,73.0589,14.59775,338.0,341,10,0,False,49751,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.6,True,72.931267,15.280657,176.8,179,10,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003860,9,-128.0,0.0,True,70.674942,18.362513,360.0,511,10,0,True,33177,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.02351,15.952748,147.6,148,31,0,False,65952,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023027,0,-1.0,17.7,False,73.218212,11.682333,314.4,314,10,0,False,164280,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.7,True,72.931265,15.28063,175.6,179,11,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,-1.0,15.4,False,70.914145,18.405925,115.9,116,10,0,False,115278,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566510000,0,0.0,13.8,True,72.860863,16.103155,344.2,345,11,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.4,False,73.174758,13.9472,62.4,63,13,0,False,65998,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.930142,14.385545,155.1,153,13,0,False,82248,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,210540000,0,0.0,12.8,True,69.436987,18.99118,298.9,297,10,0,False,2206,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015170,0,1.0,10.2,False,70.926473,17.121922,85.6,86,13,0,False,133319,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563180800,0,-0.0,15.7,False,69.81701,19.469678,298.2,299,11,0,False,82150,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,6.8,True,72.931267,15.280597,173.3,179,12,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,0.0,11.9,False,71.820453,15.627217,336.3,337,11,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,14.4,True,72.935233,14.182817,130.0,133,13,0,False,98799,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.3,True,71.774537,16.53461,153.1,150,8,0,False,49223,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,249690000,0,0.0,13.1,True,69.845443,13.86294,154.2,153,10,0,False,24636,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,3,0,477242800,0,0.0,13.7,True,67.054103,16.05161,141.8,141,10,0,False,977,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.1,True,72.119117,15.212167,326.0,328,12,0,False,115066,,,,,,,,,,,,,,,,,
